,age,asists,avgp,aw,blocks,clear,crosses,disp,drb,flag,fouled,fouls,full_time,goals,half_time,inter,keyp,league,longb,mins,motm,name,off,offsides,owng,player_number,position,ps_x,ps_y,rating,red,spg,tackles,tall,team_name,thrb,unstch,weight,yel,labeled_league
117,29.0,0.0,0.9,1.7,0.0,3.1,64.8,0.1,1.6,at,0.3,0.8,15.0,0.0,3.0,2.9,0.9,Bundesliga,0.6,1341.0,1.0,Markus Suttner,0.0,0.3,0.0,33477.0,D(L),64.8,23.3,6.96,0.0,1.1,2.2,179.0,Ingolstadt,3.4,0.4,73.0,2.0,0
120,21.0,0.0,0.3,1.5,0.1,2.0,65.1,0.3,0.7,de,1.1,1.4,18.0,1.0,6.0,2.4,0.3,Bundesliga,0.0,1677.0,1.0,Robert Bauer,0.0,0.3,0.0,291935.0,D(L),65.1,21.9,6.84,0.0,0.2,2.8,183.0,Ingolstadt,1.8,0.5,76.0,5.0,0
137,25.0,0.0,0.8,2.0,0.4,2.6,61.6,0.3,1.5,fr,0.7,1.3,13.0,1.0,0.0,3.2,0.8,Bundesliga,0.2,1170.0,1.0,Gaëtan Bussmann,0.2,0.3,0.0,90615.0,D(L),61.6,33.1,7.18,0.0,0.5,2.7,184.0,Mainz 05,2.1,0.7,76.0,3.0,0
154,28.0,0.0,0.5,1.8,0.2,2.4,69.0,0.4,0.6,se,0.8,0.9,14.0,0.0,2.0,1.5,0.5,Bundesliga,0.3,1274.0,0.0,Pierre Bengtsson,0.1,0.2,0.0,74277.0,D(L),69.0,34.1,6.54,0.0,0.3,1.1,177.0,Mainz 05,1.8,0.6,72.0,1.0,0
167,27.0,0.0,0.7,1.2,0.3,1.6,78.4,0.8,0.4,de,1.1,0.9,30.0,0.0,0.0,2.6,0.7,Bundesliga,0.7,2700.0,0.0,Bastian Oczipka,0.0,0.2,0.0,67925.0,D(L),78.4,42.4,6.9,0.0,0.3,1.9,185.0,Eintracht Frankfurt,1.3,0.8,87.0,7.0,0
180,29.0,0.0,0.7,0.4,0.0,2.2,67.4,0.6,0.3,ci,0.9,0.4,8.0,0.0,4.0,2.3,0.7,Bundesliga,0.5,752.0,1.0,Constant Djakpa,0.0,0.5,0.0,20151.0,D(L),67.4,25.8,6.46,0.0,0.3,1.0,177.0,Eintracht Frankfurt,1.4,0.4,74.0,2.0,0
214,23.0,0.0,0.2,1.2,0.2,1.2,66.7,0.2,0.6,de,0.9,1.2,4.0,0.0,5.0,1.8,0.2,Bundesliga,0.1,444.0,0.0,Janek Sternberg,0.0,0.4,0.0,104894.0,D(L),66.7,17.0,6.4,0.0,0.2,0.8,182.0,Werder Bremen,1.0,0.3,77.0,2.0,0
233,32.0,0.0,0.4,2.4,0.3,3.0,58.6,0.3,0.7,cr,0.8,0.9,9.0,0.0,3.0,2.5,0.4,Bundesliga,0.1,868.0,0.0,Júnior Díaz,0.0,0.8,0.0,24372.0,D(L),58.6,14.1,6.68,0.0,0.4,2.1,185.0,Darmstadt,1.5,0.1,76.0,2.0,0
236,25.0,0.0,0.3,0.9,0.3,2.0,57.0,0.4,1.4,de,1.1,1.7,16.0,0.0,2.0,1.9,0.3,Bundesliga,0.2,1436.0,0.0,Fabian Holland,0.0,0.5,0.0,112490.0,D(L),57.0,16.9,6.56,0.0,0.2,2.6,172.0,Darmstadt,1.3,0.2,74.0,5.0,0
259,26.0,2.0,0.8,1.6,0.3,1.8,68.9,0.5,0.4,de,1.8,0.8,32.0,0.0,0.0,2.5,0.8,Bundesliga,0.4,2836.0,0.0,Matthias Ostrzolek,0.0,0.3,0.0,94906.0,D(L),68.9,39.7,6.78,0.0,0.4,2.1,178.0,Hamburger SV,3.0,1.1,72.0,5.0,0
280,27.0,1.0,1.0,1.6,0.2,2.1,72.4,0.5,1.2,ar,1.0,1.3,33.0,0.0,0.0,3.2,1.0,Bundesliga,0.5,2934.0,0.0,Emiliano Insúa,0.0,0.6,0.0,26817.0,D(L),72.4,37.9,6.85,0.0,0.7,1.9,180.0,VfB Stuttgart,2.3,0.9,79.0,5.0,0
315,29.0,0.0,0.4,4.4,0.5,2.4,64.2,0.1,0.4,pl,0.6,1.1,7.0,1.0,1.0,3.1,0.4,Bundesliga,0.3,548.0,0.0,Sebastian Boenisch,0.1,0.0,0.0,13757.0,D(L),64.2,38.4,7.06,1.0,1.0,2.3,191.0,Bayer Leverkusen,2.6,1.0,90.0,1.0,0
317,22.0,0.0,0.7,1.6,0.0,2.6,75.0,0.8,1.2,br,1.4,2.0,26.0,0.0,2.0,3.6,0.7,Bundesliga,0.2,2407.0,0.0,Wendell,0.0,0.2,0.0,132273.0,D(L),75.0,45.5,6.94,1.0,0.7,2.9,176.0,Bayer Leverkusen,2.3,1.3,66.0,9.0,0
388,24.0,0.0,0.3,2.0,0.2,3.7,73.6,0.4,1.1,kr,1.3,1.4,14.0,0.0,1.0,3.3,0.3,Bundesliga,0.2,1313.0,0.0,Jin-Su Kim,0.0,0.4,0.0,137167.0,D(L),73.6,32.6,6.83,0.0,0.5,1.6,176.0,Hoffenheim,2.1,0.8,69.0,3.0,0
396,21.0,0.0,0.3,0.7,0.4,2.3,73.0,0.9,0.8,de,1.1,0.3,16.0,1.0,2.0,2.7,0.3,Bundesliga,0.0,1488.0,1.0,Jeremy Toljan,0.1,0.3,1.0,129620.0,D(L),73.0,26.5,6.69,0.0,0.3,0.9,182.0,Hoffenheim,1.5,1.1,76.0,0.0,0
412,25.0,1.0,1.3,1.5,0.3,2.0,72.9,0.7,1.1,cl,1.7,1.0,23.0,0.0,0.0,2.3,1.3,Bundesliga,1.0,2070.0,0.0,Miiko Albornoz,0.0,0.4,0.0,28401.0,D(L),72.9,32.9,6.91,0.0,0.3,2.4,180.0,Hannover 96,2.3,1.1,80.0,1.0,0
453,28.0,4.0,1.0,1.7,0.0,1.5,83.6,0.3,0.7,de,1.3,0.9,22.0,0.0,4.0,1.4,1.0,Bundesliga,0.3,2059.0,1.0,Marcel Schmelzer,0.1,0.2,0.0,43364.0,D(L),83.6,50.8,6.91,0.0,0.8,1.6,180.0,Borussia Dortmund,1.1,0.7,72.0,2.0,0
518,23.0,5.0,0.9,1.9,0.2,2.1,89.9,1.1,0.6,fr,0.5,0.9,14.0,3.0,2.0,3.3,0.9,Ligue1,0.6,1287.0,1.0,Layvin Kurzawa,0.1,0.3,0.0,92795.0,D(L),89.9,50.1,7.9,0.0,1.0,2.9,182.0,Paris Saint Germain,0.6,1.1,74.0,1.0,1
531,34.0,3.0,1.0,0.8,0.1,1.4,91.2,0.4,0.6,br,0.4,0.4,24.0,3.0,4.0,1.5,1.0,Ligue1,0.8,2223.0,1.0,Maxwell,0.3,0.1,0.0,4871.0,D(L),91.2,54.7,7.14,0.0,0.4,1.3,176.0,Paris Saint Germain,1.5,0.6,73.0,0.0,1
553,32.0,0.0,0.6,1.0,0.1,1.5,70.7,0.7,0.7,cm,1.0,1.1,19.0,0.0,1.0,2.3,0.6,Ligue1,0.5,1704.0,0.0,Benoit Assou-Ekotto,0.0,0.2,0.0,11580.0,D(L),70.7,41.0,6.81,0.0,0.6,1.4,178.0,Saint-Etienne,3.8,0.7,69.0,1.0,1
558,22.0,0.0,0.4,0.8,0.2,1.7,74.4,0.6,0.5,fr,0.7,0.7,9.0,0.0,6.0,2.3,0.4,Ligue1,0.5,913.0,0.0,Pierre-Yves Polomat,0.0,0.1,0.0,111209.0,D(L),74.4,27.3,6.69,0.0,0.3,2.3,180.0,Saint-Etienne,2.4,0.5,75.0,2.0,1
634,27.0,0.0,0.4,2.3,0.2,2.2,83.2,0.9,0.5,sn,1.0,1.4,21.0,0.0,2.0,2.1,0.4,Ligue1,0.2,1897.0,0.0,Cheikh M'Bengue,0.2,0.3,0.0,29594.0,D(L),83.2,41.2,6.99,0.0,0.2,2.6,183.0,Rennes,1.3,0.6,80.0,2.0,1
679,32.0,0.0,0.3,1.3,0.5,1.3,59.1,0.5,0.7,fr,0.3,1.0,5.0,0.0,1.0,1.0,0.3,Ligue1,0.2,451.0,0.0,Reynald Lemaître,0.0,0.3,1.0,7989.0,D(L),59.1,25.7,6.52,0.0,0.0,2.8,175.0,Guingamp,2.2,0.2,68.0,2.0,1
683,23.0,0.0,0.2,1.2,0.0,3.2,58.6,0.1,0.9,fr,0.1,0.7,6.0,0.0,3.0,1.6,0.2,Ligue1,0.2,600.0,0.0,Laurent Dos Santos,0.0,0.1,0.0,136805.0,D(L),58.6,20.1,6.44,0.0,0.1,1.7,177.0,Guingamp,1.1,0.6,70.0,1.0,1
697,27.0,1.0,0.4,0.9,0.2,2.1,78.3,0.4,0.6,fr,0.6,1.2,31.0,0.0,0.0,2.4,0.4,Ligue1,0.4,2724.0,1.0,Yoann Andreu,0.0,0.2,0.0,69859.0,D(L),78.3,36.3,6.91,0.0,0.2,2.0,177.0,Angers,1.8,0.7,70.0,7.0,1
719,23.0,0.0,1.7,3.3,0.0,2.3,75.4,0.0,0.7,fr,1.0,1.0,3.0,1.0,0.0,3.7,1.7,Ligue1,1.7,229.0,3.0,Layvin Kurzawa,0.0,0.0,0.0,92795.0,D(L),75.4,46.0,7.97,0.0,1.3,2.0,182.0,Monaco,1.7,1.0,74.0,1.0,1
726,28.0,2.0,0.6,0.8,0.0,1.7,77.8,0.3,0.5,pt,1.5,1.1,13.0,3.0,2.0,1.4,0.6,Ligue1,0.9,1085.0,1.0,Fábio Coentrão,0.6,0.3,0.0,20592.0,D(L),77.8,32.7,7.02,0.0,0.7,1.4,179.0,Monaco,1.6,1.1,70.0,4.0,1
730,28.0,1.0,0.4,1.4,0.4,2.8,74.6,0.5,0.9,ng,0.8,1.2,18.0,0.0,2.0,2.1,0.4,Ligue1,0.3,1568.0,0.0,Elderson Echiéjilé,0.2,0.2,0.0,33663.0,D(L),74.6,30.5,6.84,1.0,0.3,2.2,184.0,Monaco,1.0,0.6,76.0,4.0,1
770,32.0,0.0,0.4,0.6,0.1,0.7,82.4,0.8,0.3,cm,1.1,0.4,14.0,0.0,4.0,0.9,0.4,Ligue1,0.2,1224.0,0.0,Henri Bedimo,0.3,0.0,0.0,10426.0,D(L),82.4,38.2,6.63,0.0,0.3,1.4,180.0,Lyon,1.1,0.7,80.0,0.0,1
791,21.0,0.0,0.1,1.8,0.2,2.4,76.5,0.5,0.7,dz,0.7,1.5,15.0,2.0,7.0,2.3,0.1,Ligue1,0.0,1348.0,0.0,Ramy Bensebaini,0.0,0.1,0.0,288892.0,D(L),76.5,28.4,6.79,0.0,0.5,1.8,186.0,Montpellier,3.1,0.8,75.0,7.0,1
817,27.0,1.0,0.5,1.3,0.5,1.8,69.8,0.2,0.4,bj,1.2,0.7,15.0,1.0,0.0,2.5,0.5,Ligue1,0.9,1203.0,2.0,Emmanuel Imorou,0.1,0.2,0.0,40921.0,D(L),69.8,27.3,6.91,1.0,0.1,1.7,181.0,Caen,1.3,0.7,69.0,1.0,1
834,30.0,0.0,1.0,3.0,0.0,1.0,72.0,1.5,0.5,fr,0.0,0.0,2.0,0.0,0.0,2.0,1.0,Ligue1,1.0,169.0,0.0,Olivier Veigneau,0.5,0.0,0.0,13379.0,D(L),72.0,37.5,7.32,0.0,0.0,3.5,174.0,Nantes,2.0,1.0,69.0,0.0,1
843,27.0,1.0,0.6,1.1,0.3,2.1,71.2,0.5,0.7,fr,1.8,1.3,15.0,0.0,0.0,2.1,0.6,Ligue1,0.7,1324.0,0.0,Wilfried Moimbé,0.0,0.2,0.0,234397.0,D(L),71.2,31.3,6.86,0.0,0.5,1.7,172.0,Nantes,2.9,0.9,67.0,4.0,1
874,18.0,0.0,0.2,1.0,0.2,3.7,84.0,0.5,0.6,fr,1.5,0.8,8.0,1.0,3.0,2.7,0.2,Ligue1,0.3,773.0,0.0,Olivier Boscagli,0.0,0.2,0.0,260809.0,D(L),84.0,43.7,6.84,1.0,0.2,1.7,181.0,Nice,2.7,0.2,68.0,3.0,1
949,26.0,0.0,0.5,0.5,0.2,1.5,80.1,0.5,0.4,fr,0.5,0.7,19.0,0.0,8.0,2.4,0.5,Ligue1,0.3,1778.0,0.0,Vincent Le Goff,0.0,0.1,0.0,82350.0,D(L),80.1,36.3,6.62,0.0,0.3,1.1,177.0,Lorient,1.3,0.6,67.0,4.0,1
998,26.0,1.0,0.6,1.6,0.1,2.9,75.2,0.9,0.7,br,1.8,0.8,14.0,0.0,0.0,0.9,0.6,Ligue1,0.6,1247.0,0.0,William Matheus,0.1,0.1,0.0,41230.0,D(L),75.2,31.1,6.8,0.0,0.0,2.4,187.0,Toulouse,1.1,0.6,85.0,2.0,1
1016,23.0,1.0,0.3,1.7,0.4,2.8,81.6,1.4,0.9,fr,1.1,0.9,14.0,0.0,0.0,2.5,0.3,Ligue1,0.9,1260.0,0.0,Maxime Poundje,0.1,0.3,0.0,115817.0,D(L),81.6,34.5,7.18,0.0,0.4,2.7,179.0,Bordeaux,1.4,0.8,71.0,3.0,1
1019,26.0,0.0,0.6,1.0,0.2,2.0,78.6,0.5,0.8,de,1.6,0.7,24.0,2.0,1.0,2.6,0.6,Ligue1,0.8,2113.0,2.0,Diego Contento,0.1,0.3,0.0,70097.0,D(L),78.6,37.6,7.05,0.0,0.5,3.0,177.0,Bordeaux,1.8,1.1,74.0,4.0,1
1095,33.0,0.0,0.0,1.0,0.4,3.0,71.6,0.2,0.4,nl,1.0,1.2,3.0,0.0,2.0,1.8,0.0,SerieA,0.2,334.0,0.0,Edson Braafheid,0.0,0.2,0.0,18869.0,D(L),71.6,21.8,6.43,0.0,0.4,0.8,180.0,Lazio,1.8,0.8,76.0,0.0,2
1107,25.0,0.0,0.4,0.9,0.5,2.4,67.8,0.2,0.4,it,0.3,1.6,9.0,0.0,1.0,1.9,0.4,SerieA,0.8,708.0,0.0,Michelangelo Albertazzi,0.1,0.1,0.0,60716.0,D(L),67.8,22.7,6.77,0.0,0.0,1.9,186.0,Verona,1.9,0.4,73.0,4.0,2
1119,27.0,0.0,0.7,1.0,0.2,2.5,79.0,0.8,0.5,fr,1.1,1.4,18.0,0.0,2.0,1.5,0.7,SerieA,0.4,1583.0,0.0,Samuel Souprayen,0.1,0.1,0.0,80757.0,D(L),79.0,36.2,6.49,1.0,0.4,1.6,187.0,Verona,2.0,0.7,70.0,5.0,2
1123,20.0,1.0,0.6,0.3,0.0,1.7,70.8,0.5,1.1,dz,0.1,0.7,7.0,0.0,4.0,1.3,0.6,SerieA,0.8,546.0,0.0,Mohamed Fares,0.0,0.0,0.0,149030.0,D(L),70.8,18.4,6.44,0.0,0.4,1.1,183.0,Verona,1.7,0.5,75.0,2.0,2
1257,22.0,3.0,0.6,2.2,0.5,2.9,,0.5,1.0,ma,0.9,1.0,30.0,2.0,3.0,2.5,0.6,SerieA,,2625.0,2.0,Adam Masina,0.2,0.3,0.0,137512.0,D(L),74.2,36.7,7.08,1.0,0.4,2.1,179.0,Bologna,,0.7,70.0,8.0,2
1348,22.0,3.0,0.8,2.3,0.2,3.1,81.3,1.3,0.4,fr,0.8,1.5,32.0,3.0,1.0,2.0,0.8,SerieA,0.7,2859.0,1.0,Lucas Digne,0.1,0.3,0.0,89925.0,D(L),81.3,45.7,7.13,0.0,0.5,1.7,178.0,Roma,0.9,0.6,74.0,4.0,2
1366,22.0,0.0,0.1,0.4,0.1,0.4,84.3,0.4,0.3,br,0.3,0.4,1.0,1.0,7.0,0.9,0.1,SerieA,0.1,183.0,0.0,Emerson,0.0,0.1,0.0,101955.0,D(L),84.3,10.4,6.36,0.0,0.5,0.9,176.0,Roma,0.3,0.1,63.0,1.0,2
1532,25.0,2.0,0.9,0.4,0.2,2.3,81.7,0.6,0.5,pt,2.6,1.0,36.0,0.0,0.0,2.6,0.9,SerieA,0.4,3240.0,1.0,Mário Rui,0.1,0.9,0.0,106931.0,D(L),81.7,53.5,6.9,1.0,0.8,1.8,170.0,Empoli,1.9,0.8,63.0,6.0,2
1556,28.0,5.0,1.9,1.2,0.3,3.1,64.8,0.1,1.0,ch,0.6,1.5,22.0,0.0,0.0,1.8,1.9,SerieA,1.5,1933.0,0.0,Daniel Pavlovic,0.0,0.3,0.0,131174.0,D(L),64.8,27.5,6.78,0.0,0.5,1.7,183.0,Frosinone,2.3,0.7,76.0,6.0,2
1573,24.0,1.0,0.8,0.6,0.6,2.5,73.0,0.4,1.3,it,0.8,1.2,16.0,0.0,1.0,1.4,0.8,SerieA,0.4,1439.0,0.0,Roberto Crivello,0.0,0.3,0.0,122540.0,D(L),73.0,26.8,6.46,0.0,0.1,1.8,180.0,Frosinone,1.6,0.6,76.0,5.0,2
1618,25.0,3.0,0.9,2.3,0.2,1.6,86.7,0.5,0.4,dz,1.3,0.5,32.0,0.0,2.0,1.4,0.9,SerieA,0.5,2917.0,2.0,Faouzi Ghoulam,0.2,0.2,0.0,82062.0,D(L),86.7,58.6,7.08,0.0,0.6,1.3,186.0,Napoli,1.6,0.8,80.0,3.0,2
1624,28.0,0.0,0.2,0.4,0.0,0.6,89.4,0.2,0.4,hr,0.4,0.6,3.0,0.0,2.0,1.6,0.2,SerieA,0.2,252.0,0.0,Ivan Strinic,0.0,0.0,0.0,40966.0,D(L),89.4,37.6,6.64,0.0,0.6,1.4,186.0,Napoli,0.8,0.4,78.0,0.0,2
1640,20.0,1.0,0.3,0.5,0.3,2.0,81.1,0.7,1.3,gb,1.9,0.6,14.0,0.0,1.0,1.4,0.3,PremierLeague,0.2,1225.0,0.0,Brendan Galloway,0.0,0.3,0.0,131523.0,D(L),81.1,26.4,6.89,0.0,0.5,3.3,188.0,Everton,0.6,1.0,87.0,2.0,3
1642,26.0,1.0,0.9,0.2,0.3,2.4,81.3,0.7,1.1,cr,0.9,1.2,12.0,0.0,2.0,1.4,0.9,PremierLeague,0.8,998.0,0.0,Bryan Oviedo,0.1,0.1,0.0,83455.0,D(L),81.3,30.9,6.87,0.0,0.4,2.9,172.0,Everton,1.7,0.9,69.0,0.0,3
1644,31.0,1.0,1.2,0.5,0.3,2.3,82.0,0.6,0.8,gb,1.2,0.3,16.0,2.0,2.0,1.6,1.2,PremierLeague,1.4,1477.0,1.0,Leighton Baines,0.2,0.2,0.0,8222.0,D(L),82.0,42.0,6.86,0.0,0.5,1.9,170.0,Everton,3.2,0.5,74.0,0.0,3
1717,22.0,0.0,0.5,0.5,0.3,3.0,76.6,1.5,0.5,au,1.3,1.8,3.0,0.0,1.0,0.8,0.5,PremierLeague,1.0,285.0,0.0,Brad Smith,0.0,0.0,0.0,141414.0,D(L),76.6,26.8,6.33,1.0,0.3,2.8,178.0,Liverpool,1.3,0.8,70.0,1.0,3
1748,26.0,0.0,0.1,0.4,0.0,0.6,73.7,0.3,0.3,gb,0.4,0.2,3.0,1.0,12.0,0.7,0.1,PremierLeague,0.1,381.0,0.0,Kieran Gibbs,0.1,0.0,0.0,27550.0,D(L),73.7,13.2,6.32,0.0,0.3,0.8,178.0,Arsenal,0.2,0.3,70.0,0.0,3
1762,28.0,2.0,0.3,1.1,0.2,2.8,63.1,0.3,0.4,se,0.8,0.8,20.0,1.0,4.0,1.0,0.3,PremierLeague,0.5,1773.0,0.0,Martin Olsson,0.0,0.2,0.0,33748.0,D(L),63.1,19.9,6.48,0.0,0.3,1.1,170.0,Norwich,1.4,0.8,81.0,2.0,3
1780,27.0,1.0,0.5,1.4,0.5,2.7,77.7,0.4,1.1,nl,1.4,1.7,35.0,0.0,0.0,2.7,0.5,PremierLeague,0.4,3098.0,2.0,Erik Pieters,0.0,0.3,0.0,24148.0,D(L),77.7,43.0,6.98,0.0,0.1,3.3,184.0,Stoke,1.7,0.8,84.0,10.0,3
1804,28.0,1.0,2.0,2.0,0.0,3.0,63.2,0.0,0.0,be,0.0,0.0,0.0,0.0,1.0,1.0,2.0,PremierLeague,2.0,35.0,0.0,Sébastien Pocognoli,0.0,0.0,0.0,19610.0,D(L),63.2,19.0,7.24,0.0,0.0,0.0,182.0,West Bromwich Albion,1.0,0.0,78.0,0.0,3
1857,29.0,5.0,1.0,0.7,0.1,2.1,80.4,0.7,0.8,gb,0.5,0.3,37.0,3.0,0.0,1.4,1.0,PremierLeague,0.9,3286.0,1.0,Charlie Daniels,0.1,0.3,0.0,24827.0,D(L),80.4,45.8,6.9,0.0,0.5,2.0,175.0,Bournemouth,1.8,0.9,75.0,2.0,3
1877,23.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,gb,0.0,0.0,0.0,0.0,1.0,2.0,0.0,PremierLeague,0.0,12.0,0.0,Tyrone Mings,0.0,0.0,0.0,123167.0,D(L),100.0,3.0,6.21,0.0,0.0,0.0,191.0,Bournemouth,0.0,0.0,77.0,0.0,3
1888,25.0,3.0,1.0,1.0,0.5,3.3,79.4,1.2,0.8,gb,1.8,1.7,24.0,1.0,0.0,1.6,1.0,PremierLeague,0.5,2132.0,0.0,Danny Rose,0.0,0.1,0.0,24711.0,D(L),79.4,44.2,7.25,0.0,1.1,2.8,173.0,Tottenham,2.0,0.8,72.0,7.0,3
1894,23.0,2.0,0.9,1.5,0.4,3.6,76.2,0.6,0.6,gb,0.5,0.9,14.0,0.0,3.0,1.6,0.9,PremierLeague,0.5,1288.0,0.0,Ben Davies,0.0,0.2,0.0,103837.0,D(L),76.2,36.6,6.88,0.0,0.5,1.9,181.0,Tottenham,1.5,0.8,76.0,3.0,3
1913,31.0,0.0,0.5,2.2,0.1,3.1,73.8,1.5,0.7,gr,0.5,0.7,11.0,0.0,0.0,2.6,0.5,PremierLeague,0.3,946.0,1.0,José Holebas,0.0,0.2,0.0,21499.0,D(L),73.8,37.5,6.92,0.0,1.2,2.3,184.0,Watford,2.4,1.6,77.0,2.0,3
1998,30.0,1.0,0.9,0.9,0.2,2.9,81.4,0.6,0.9,fr,0.4,0.7,12.0,0.0,2.0,3.6,0.9,PremierLeague,0.6,1088.0,0.0,Gaël Clichy,0.0,0.4,0.0,6042.0,D(L),81.4,49.5,7.24,0.0,0.1,2.0,176.0,Manchester City,2.1,0.6,65.0,0.0,3
2031,26.0,4.0,1.1,1.1,0.5,2.4,77.5,0.5,0.5,gb,0.8,0.6,37.0,2.0,0.0,1.9,1.1,PremierLeague,0.8,3315.0,0.0,Aaron Cresswell,0.0,0.2,0.0,68049.0,D(L),77.5,37.2,6.81,0.0,0.8,1.0,170.0,West Ham,3.1,0.6,66.0,1.0,3
2046,20.0,1.0,0.8,2.8,0.4,3.8,86.0,1.2,1.4,gb,0.6,1.6,5.0,0.0,0.0,1.0,0.8,PremierLeague,1.0,450.0,0.0,Luke Shaw,0.2,0.6,0.0,118244.0,D(L),86.0,54.2,7.36,0.0,0.2,1.8,185.0,Manchester United,2.6,0.4,75.0,1.0,3
2064,19.0,1.0,0.7,1.0,0.4,1.7,81.9,0.5,0.8,gb,0.2,0.8,6.0,0.0,4.0,1.1,0.7,PremierLeague,0.5,692.0,0.0,Cameron Borthwick-Jackson,0.0,0.1,0.0,136454.0,D(L),81.9,35.3,6.7,0.0,0.1,0.8,183.0,Manchester United,1.2,0.5,78.0,0.0,3
2088,23.0,0.0,0.3,1.0,0.4,2.6,81.3,1.4,0.7,sn,1.4,1.3,6.0,0.0,1.0,2.7,0.3,PremierLeague,0.6,556.0,0.0,Massadio Haidara,0.0,0.3,0.0,94892.0,D(L),81.3,32.9,6.77,0.0,0.4,1.7,181.0,Newcastle United,1.4,1.0,76.0,1.0,3
2110,22.0,2.0,0.7,2.0,0.3,3.2,78.9,0.7,1.1,fr,1.1,1.8,9.0,0.0,1.0,3.7,0.7,PremierLeague,0.5,836.0,3.0,Jordan Amavi,0.0,0.2,0.0,134902.0,D(L),78.9,37.0,7.48,0.0,0.5,3.6,176.0,Aston Villa,1.9,1.1,70.0,2.0,3
2127,28.0,0.0,0.5,1.2,0.2,4.2,74.3,0.2,0.6,fr,0.2,0.7,18.0,0.0,0.0,2.2,0.5,PremierLeague,0.8,1603.0,0.0,Aly Cissokho,0.0,0.4,0.0,35958.0,D(L),74.3,35.9,6.46,1.0,0.2,1.4,181.0,Aston Villa,2.0,0.5,75.0,3.0,3
2156,27.0,1.0,0.5,0.8,0.3,2.0,78.2,0.6,0.7,gb,0.8,1.1,33.0,0.0,1.0,1.9,0.5,PremierLeague,0.5,2947.0,0.0,Neil Taylor,0.0,0.2,0.0,31558.0,D(L),78.2,37.8,6.57,0.0,0.3,1.2,175.0,Swansea,2.0,0.4,65.0,4.0,3
2167,19.0,0.0,0.5,0.7,0.2,1.5,75.6,0.5,1.1,es,0.4,1.4,10.0,0.0,1.0,2.5,0.5,LaLiga,0.4,925.0,0.0,Adrián Marín,0.1,0.3,0.0,243271.0,D(L),75.6,35.0,7.14,0.0,0.1,3.8,177.0,Villarreal,1.5,0.5,70.0,1.0,4
2175,30.0,0.0,0.0,1.0,0.5,4.0,69.2,0.0,0.0,si,0.5,1.0,2.0,0.0,0.0,2.0,0.0,LaLiga,0.0,126.0,0.0,Bojan Jokic,0.0,0.0,0.0,22056.0,D(L),69.2,26.0,6.87,1.0,0.0,2.0,176.0,Villarreal,1.0,0.0,75.0,0.0,4
2201,30.0,0.0,0.1,0.7,0.2,1.6,83.5,0.7,0.5,br,0.9,1.1,14.0,0.0,0.0,2.6,0.1,LaLiga,0.4,1097.0,0.0,Guilherme Siqueira,0.1,0.4,0.0,20665.0,D(L),83.5,33.0,6.79,0.0,0.4,1.9,182.0,Valencia,0.6,0.4,81.0,1.0,4
2206,21.0,0.0,0.7,0.5,0.1,1.8,82.2,0.5,0.3,es,0.9,0.7,15.0,0.0,5.0,1.2,0.7,LaLiga,0.5,1441.0,0.0,José Gayá,0.0,0.2,0.0,119817.0,D(L),82.2,30.7,6.72,1.0,0.1,2.8,172.0,Valencia,1.4,0.5,64.0,5.0,4
2210,27.0,0.0,0.0,1.1,0.1,2.7,81.6,0.0,1.6,ar,1.4,2.3,6.0,0.0,1.0,2.1,0.0,LaLiga,0.1,524.0,0.0,Lucas Orban,0.0,0.0,0.0,75204.0,D(L),81.6,28.0,6.62,1.0,0.0,3.4,184.0,Valencia,1.0,0.9,78.0,4.0,4
2237,21.0,1.0,0.6,0.7,0.3,1.4,76.4,0.4,0.4,es,0.3,0.3,10.0,0.0,4.0,1.4,0.6,LaLiga,0.7,909.0,0.0,Varela,0.2,0.1,0.0,129842.0,D(L),76.4,26.1,6.55,0.0,0.4,1.1,178.0,Real Betis,1.4,0.8,72.0,3.0,4
2254,30.0,2.0,0.6,0.8,0.2,1.6,78.5,0.4,0.5,es,0.8,1.3,17.0,0.0,0.0,2.4,0.6,LaLiga,0.5,1371.0,1.0,Roberto Lago,0.1,0.5,0.0,23077.0,D(L),78.5,28.9,6.83,0.0,0.2,2.2,178.0,Getafe,1.3,0.6,70.0,6.0,4
2285,28.0,3.0,0.7,0.9,0.1,1.8,77.6,0.6,0.6,es,0.7,1.1,33.0,0.0,1.0,2.0,0.7,LaLiga,0.8,2906.0,1.0,Balenziaga,0.0,0.4,0.0,44739.0,D(L),77.6,31.3,6.9,0.0,0.2,2.4,177.0,Athletic Bilbao,1.0,0.7,75.0,6.0,4
2308,28.0,0.0,0.4,1.3,0.2,2.2,82.2,0.7,0.9,,1.6,0.9,25.0,0.0,2.0,3.2,0.4,LaLiga,0.2,2247.0,0.0,Dani Castellano,0.0,0.2,0.0,41033.0,D(L),82.2,40.7,7.07,0.0,0.3,2.1,175.0,Las Palmas,1.7,1.1,70.0,5.0,4
2338,20.0,1.0,0.5,0.8,0.1,1.6,73.3,0.5,0.5,es,1.0,1.5,21.0,0.0,1.0,2.7,0.5,LaLiga,0.5,1865.0,0.0,Rubén Duarte,0.1,0.5,0.0,261286.0,D(L),73.3,28.8,6.69,0.0,0.5,2.8,172.0,Espanyol,1.8,0.5,68.0,5.0,4
