,age,asists,avgp,aw,blocks,clear,crosses,disp,drb,fouled,fouls,goals,inter,keyp,league,longb,name,off,offsides,owng,position,ps_x,red,spg,tackles,tall,team_name,thrb,unstch,weight,yel
3028,29.0,0.0,0.4,0.1,0.0,0.5,80.2,0.5,0.8,1.4,1.6,0.0,0.1,0.4,Eredivisie,0.1,Erik Quekel,1.3,0.0,0.0,FW,80.2,0.0,0.8,0.6,181.0,De Graafschap,0.0,1.8,78.0,2.0
3035,29.0,3.0,1.0,3.3,0.1,0.8,61.7,1.6,0.5,1.5,1.1,16.0,0.1,1.0,Eredivisie,0.1,Mike Havenaar,0.6,0.0,0.0,FW,61.7,0.0,2.6,0.4,194.0,ADO Den Haag,0.1,2.2,85.0,3.0
3070,20.0,0.0,1.0,0.8,0.1,0.2,80.2,0.6,0.5,0.9,1.0,4.0,0.5,1.0,Eredivisie,0.0,Zakaria El Azzouzi,1.5,0.0,0.0,FW,80.2,1.0,1.9,0.1,177.0,Twente,0.4,2.7,65.0,0.0
3071,21.0,1.0,0.5,3.1,0.0,0.6,59.6,1.2,0.3,1.0,1.2,3.0,0.2,0.5,Eredivisie,0.0,Jari Oosterwijk,0.4,0.0,0.0,FW,59.6,0.0,1.8,0.4,195.0,Twente,0.1,1.4,67.0,2.0
3075,24.0,0.0,1.3,1.0,0.0,0.0,68.0,0.0,0.3,0.3,0.0,0.0,0.0,1.3,Eredivisie,0.0,Torgeir Børven,0.5,0.0,0.0,FW,68.0,0.0,0.3,0.0,185.0,Twente,0.0,0.3,72.0,0.0
3085,24.0,10.0,1.5,2.2,0.1,1.5,62.4,1.7,0.2,1.3,1.1,14.0,0.2,1.5,Eredivisie,0.1,Lars Veldwijk,0.8,0.0,0.0,FW,62.4,0.0,2.5,0.3,197.0,PEC Zwolle,0.5,3.1,98.0,1.0
3134,22.0,4.0,1.7,0.7,0.2,0.4,73.5,2.0,0.2,2.6,1.7,27.0,0.1,1.7,Eredivisie,0.2,Vincent Janssen,1.4,0.1,0.0,FW,73.5,0.0,4.5,0.8,180.0,AZ Alkmaar,1.8,2.6,79.0,3.0
3153,31.0,0.0,0.6,0.1,0.0,0.1,82.5,1.1,0.1,1.1,1.0,1.0,0.1,0.6,Eredivisie,0.0,Mounir El Hamdaoui,0.3,0.0,0.0,FW,82.5,0.0,2.6,0.7,183.0,AZ Alkmaar,0.1,2.9,84.0,0.0
3154,21.0,1.0,0.6,0.3,0.0,0.1,78.6,0.6,0.3,0.5,0.3,3.0,0.2,0.6,Eredivisie,0.3,Muamer Tankovic,0.0,0.0,0.0,FW,78.6,0.0,1.1,0.3,180.0,AZ Alkmaar,0.6,0.9,74.0,3.0
3161,27.0,1.0,0.3,0.2,0.1,0.3,59.2,0.1,0.1,0.1,0.4,1.0,0.1,0.3,Eredivisie,0.0,Robert Mühren,0.4,0.0,0.0,FW,59.2,0.0,0.8,0.0,180.0,AZ Alkmaar,0.0,0.7,78.0,1.0
3183,20.0,1.0,0.9,1.6,0.3,0.7,62.2,1.7,0.3,0.5,1.5,2.0,0.2,0.9,Eredivisie,0.0,Alexander Sørloth,0.2,0.0,0.0,FW,62.2,0.0,0.4,0.4,194.0,FC Groningen,0.3,2.3,90.0,2.0
3184,25.0,2.0,0.6,0.5,0.1,0.3,74.3,0.9,0.3,0.2,0.7,5.0,0.0,0.6,Eredivisie,0.0,Danny Hoesen,0.5,0.0,0.0,FW,74.3,0.0,1.2,0.1,185.0,FC Groningen,0.2,1.0,75.0,0.0
1,30.0,2.0,0.7,1.6,0.2,0.5,76.9,2.3,0.5,1.3,1.3,14.0,0.6,0.7,Bundesliga,0.1,Salomon Kalou,0.5,0.0,0.0,"AM(LR),FW",76.9,0.0,1.7,0.5,184.0,Hertha Berlin,0.4,1.7,77.0,2.0
159,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Bundesliga,0.0,Maximilian Beister,0.0,0.0,0.0,"AM(LR),FW",0.0,0.0,0.0,0.0,180.0,Mainz 05,0.0,0.0,81.0,0.0
262,23.0,0.0,0.7,1.8,0.2,0.7,61.2,1.2,1.7,0.5,0.7,1.0,1.5,0.7,Bundesliga,0.0,Josip Drmic,0.2,0.0,0.0,"AM(LR),FW",61.2,0.0,1.0,1.2,181.0,Hamburger SV,0.5,2.0,80.0,2.0
273,36.0,0.0,0.1,0.4,0.0,0.3,65.9,0.0,0.3,0.0,0.6,0.0,0.0,0.1,Bundesliga,0.0,Ivica Olic,0.1,0.0,0.0,"AM(LR),FW",65.9,0.0,0.6,0.1,182.0,Hamburger SV,0.0,0.2,85.0,0.0
379,23.0,0.0,0.1,0.5,0.2,0.1,71.5,0.4,0.1,0.2,0.8,1.0,0.2,0.1,Bundesliga,0.0,Josip Drmic,0.2,0.0,0.0,"AM(LR),FW",71.5,0.0,0.6,0.5,181.0,Borussia M.Gladbach,0.4,1.3,80.0,0.0
469,20.0,6.0,1.5,0.6,0.0,0.2,84.5,0.7,0.6,2.0,0.6,4.0,0.4,1.5,Bundesliga,0.7,Kingsley Coman,0.1,0.0,0.0,"AM(LR),FW",84.5,0.0,1.6,0.6,178.0,Bayern Munich,0.3,1.3,71.0,0.0
507,24.0,2.0,1.1,2.8,0.1,0.3,78.2,2.2,0.3,1.4,1.1,5.0,0.2,1.1,Ligue1,0.2,Jacques Zoua,0.5,0.0,0.0,"AM(LR),FW",78.2,0.0,1.5,0.1,186.0,GFC Ajaccio,0.3,2.5,84.0,1.0
526,29.0,5.0,0.8,0.3,0.2,0.3,85.4,0.5,0.9,0.7,0.9,19.0,0.4,0.8,Ligue1,0.1,Edinson Cavani,1.2,0.0,0.0,"AM(LR),FW",85.4,0.0,2.7,0.6,184.0,Paris Saint Germain,1.0,1.4,71.0,3.0
548,22.0,1.0,1.1,0.2,0.0,0.1,73.5,1.3,0.6,2.1,1.8,2.0,0.7,1.1,Ligue1,1.0,Oussama Tannane,0.2,0.0,0.0,"AM(LR),FW",73.5,0.0,2.0,1.6,178.0,Saint-Etienne,0.3,1.5,80.0,2.0
569,23.0,0.0,0.5,0.7,0.1,0.1,72.3,1.6,0.4,0.8,0.9,1.0,0.3,0.5,Ligue1,0.3,Jean-Christophe Bahebeck,0.3,0.0,0.0,"AM(LR),FW",72.3,0.0,1.8,1.1,182.0,Saint-Etienne,0.6,1.8,80.0,2.0
597,27.0,0.0,0.1,1.5,0.0,0.2,69.2,0.7,0.7,0.5,1.0,1.0,0.4,0.1,Ligue1,0.1,Florian Raspentino,0.5,0.1,0.0,"AM(LR),FW",69.2,0.0,0.7,0.5,179.0,SC Bastia,0.2,1.0,73.0,2.0
600,25.0,9.0,2.1,1.3,0.0,0.1,68.2,2.3,0.6,2.6,1.8,6.0,1.0,2.1,Ligue1,1.4,Nicolas de Preville,0.4,0.0,0.0,"AM(LR),FW",68.2,0.0,2.5,1.1,182.0,Reims,1.1,2.9,77.0,4.0
615,24.0,1.0,0.7,0.6,0.0,0.0,72.6,2.4,0.4,1.4,1.4,4.0,0.2,0.7,Ligue1,0.2,Thievy,0.9,0.0,0.0,"AM(LR),FW",72.6,0.0,1.3,0.7,182.0,Reims,0.1,3.7,74.0,2.0
647,26.0,1.0,0.5,1.7,0.0,0.4,72.1,1.1,0.4,1.3,1.7,3.0,1.0,0.5,Ligue1,0.4,Pedro Henrique,0.4,0.0,0.0,"AM(LR),FW",72.1,0.0,1.6,1.3,179.0,Rennes,0.7,1.0,71.0,9.0
666,25.0,6.0,0.9,0.7,0.0,0.1,75.2,1.5,0.6,2.4,1.2,7.0,0.8,0.9,Ligue1,1.2,Yannis Salibur,0.3,0.0,0.0,"AM(LR),FW",75.2,1.0,2.6,1.2,177.0,Guingamp,0.2,2.1,76.0,3.0
693,26.0,7.0,1.1,1.1,0.1,0.3,73.7,1.4,1.0,1.7,1.2,5.0,0.8,1.1,Ligue1,0.5,Billy Ketkeophomphone,0.0,0.0,0.0,"AM(LR),FW",73.7,0.0,1.6,2.0,180.0,Angers,0.6,2.2,71.0,4.0
706,25.0,1.0,0.8,0.8,0.0,0.1,76.7,1.8,0.7,2.4,1.1,2.0,0.3,0.8,Ligue1,0.5,Gilles Sunu,0.3,0.1,0.0,"AM(LR),FW",76.7,0.0,1.4,0.8,181.0,Angers,0.3,2.8,75.0,4.0
741,20.0,1.0,1.3,1.0,0.0,0.3,69.5,2.3,0.0,1.3,1.0,0.0,0.0,1.3,Ligue1,0.7,Anthony Martial,0.0,0.0,0.0,"AM(LR),FW",69.5,0.0,0.3,0.3,181.0,Monaco,0.0,1.0,76.0,0.0
807,27.0,0.0,0.5,0.2,0.0,0.0,83.3,1.0,0.3,0.2,0.5,0.0,0.0,0.5,Ligue1,0.2,Djamel Bakar,0.2,0.0,0.0,"AM(LR),FW",83.3,0.0,1.0,0.2,171.0,Montpellier,0.0,1.2,71.0,0.0
925,26.0,0.0,0.3,0.3,0.0,0.0,78.0,0.7,0.3,0.7,1.0,0.0,0.3,0.3,Ligue1,0.3,Ryan Mendes,0.0,0.0,0.0,"AM(LR),FW",78.0,0.0,0.3,1.3,175.0,Lille,0.3,1.0,73.0,0.0
999,25.0,0.0,0.7,0.9,0.0,0.6,79.0,1.7,0.2,1.3,0.9,11.0,0.3,0.7,Ligue1,0.3,Martin Braithwaite,0.4,0.0,0.0,"AM(LR),FW",79.0,0.0,3.0,0.4,180.0,Toulouse,0.2,2.3,77.0,1.0
1034,22.0,1.0,0.7,0.8,0.0,0.2,76.0,1.9,0.8,0.8,0.7,2.0,0.6,0.7,Ligue1,0.5,Thomas Touré,0.1,0.0,0.0,"AM(LR),FW",76.0,0.0,1.3,1.2,175.0,Bordeaux,0.3,1.1,75.0,2.0
1118,28.0,0.0,0.9,0.1,0.2,0.2,72.7,0.8,0.8,0.5,0.7,2.0,0.5,0.9,SerieA,0.6,Luca Siligardi,0.1,0.0,0.0,"AM(LR),FW",72.7,0.0,1.6,1.0,180.0,Verona,0.5,1.3,73.0,1.0
1122,31.0,0.0,0.7,1.8,0.1,0.5,69.4,0.5,0.5,1.5,1.1,1.0,0.3,0.7,SerieA,0.1,Juanito Gómez,0.4,0.0,0.0,"AM(LR),FW",69.4,0.0,1.1,0.8,178.0,Verona,0.3,0.8,75.0,3.0
1172,21.0,4.0,0.9,1.3,0.1,0.3,73.7,2.5,0.6,1.8,3.1,5.0,0.5,0.9,SerieA,0.5,M'Baye Niang,0.6,0.0,0.0,"AM(LR),FW",73.7,0.0,2.3,1.1,184.0,AC Milan,0.8,3.0,75.0,1.0
1301,24.0,4.0,1.1,0.2,0.1,0.1,79.6,1.7,1.1,1.8,1.4,7.0,0.6,1.1,SerieA,0.4,Nicola Sansone,0.6,0.0,0.0,"AM(LR),FW",79.6,0.0,1.7,0.7,173.0,Sassuolo,0.3,1.8,68.0,8.0
1326,20.0,0.0,3.0,2.0,0.0,0.0,90.9,1.0,0.0,3.0,0.0,0.0,2.0,3.0,SerieA,2.0,Kingsley Coman,0.0,0.0,0.0,"AM(LR),FW",90.9,0.0,3.0,0.0,178.0,Juventus,0.0,4.0,71.0,0.0
1372,26.0,0.0,0.0,0.5,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SerieA,0.0,Víctor Ibarbo,0.0,0.0,0.0,"AM(LR),FW",33.3,0.0,0.0,0.0,186.0,Roma,0.0,0.0,69.0,0.0
1404,29.0,0.0,0.0,0.4,0.0,0.2,56.3,0.8,0.2,0.2,0.6,0.0,0.6,0.0,SerieA,0.2,Serge Gakpe,0.0,0.0,0.0,"AM(LR),FW",56.3,0.0,0.6,0.0,176.0,Atalanta,0.0,0.2,68.0,0.0
1597,29.0,1.0,0.8,1.4,0.2,0.4,73.1,1.6,0.3,0.5,1.2,3.0,0.5,0.8,SerieA,0.2,Serge Gakpe,0.2,0.0,0.0,"AM(LR),FW",73.1,0.0,1.5,0.6,176.0,Genoa,0.2,1.3,68.0,1.0
1653,32.0,4.0,0.6,0.6,0.0,0.3,84.1,1.8,0.6,0.5,0.6,5.0,0.4,0.6,PremierLeague,0.2,Arouna Koné,0.2,0.0,0.0,"AM(LR),FW",84.1,0.0,1.4,1.0,182.0,Everton,0.5,1.8,78.0,1.0
1711,21.0,1.0,0.6,0.4,0.0,0.1,75.0,1.6,0.3,0.8,0.7,5.0,0.0,0.6,PremierLeague,0.2,Divock Origi,0.6,0.0,0.0,"AM(LR),FW",75.0,0.0,1.5,0.3,185.0,Liverpool,0.0,1.5,75.0,0.0
1742,23.0,2.0,0.7,0.3,0.2,0.2,78.7,0.7,1.1,1.3,0.5,3.0,0.5,0.7,PremierLeague,0.1,Joel Campbell,0.2,0.1,0.0,"AM(LR),FW",78.7,0.0,1.0,1.4,178.0,Arsenal,0.3,1.4,71.0,0.0
1775,28.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,PremierLeague,0.0,Kyle Lafferty,0.0,0.0,0.0,"AM(LR),FW",100.0,0.0,0.0,0.0,196.0,Norwich,0.0,1.0,70.0,0.0
1795,28.0,1.0,0.4,1.3,0.0,0.7,72.0,0.5,0.4,1.0,0.8,5.0,0.2,0.4,PremierLeague,0.0,Mame Biram Diouf,0.3,0.0,0.0,"AM(LR),FW",72.0,0.0,1.2,0.7,185.0,Stoke,0.2,1.3,79.0,3.0
1803,34.0,0.0,0.0,0.2,0.0,0.2,89.8,0.4,0.4,0.2,0.6,0.0,0.4,0.0,PremierLeague,0.2,Peter Odemwingie,0.2,0.0,0.0,"AM(LR),FW",89.8,0.0,0.4,0.6,182.0,Stoke,0.2,0.8,75.0,0.0
1822,25.0,1.0,0.7,0.3,0.0,0.0,88.3,0.7,0.1,0.7,0.2,0.0,0.2,0.7,PremierLeague,0.3,Callum McManaman,0.0,0.0,0.0,"AM(LR),FW",88.3,0.0,0.7,0.5,174.0,West Bromwich Albion,0.0,0.3,74.0,2.0
1845,30.0,0.0,0.6,1.5,0.1,0.2,74.9,1.3,0.6,1.3,0.9,5.0,0.4,0.6,PremierLeague,0.0,Shinji Okazaki,0.2,0.0,0.0,"AM(LR),FW",74.9,0.0,1.3,1.0,174.0,Leicester,0.1,1.5,76.0,1.0
1930,26.0,0.0,0.0,0.5,0.0,0.5,71.4,0.0,0.8,0.3,0.5,0.0,0.0,0.0,PremierLeague,0.0,Víctor Ibarbo,0.0,0.0,0.0,"AM(LR),FW",71.4,0.0,0.0,0.5,186.0,Watford,0.0,0.5,69.0,0.0
1933,27.0,3.0,0.9,0.8,0.2,1.0,72.5,1.7,0.9,1.3,1.0,5.0,0.4,0.9,PremierLeague,1.0,Yannick Bolasie,0.7,0.0,0.0,"AM(LR),FW",72.5,0.0,2.2,1.0,188.0,Crystal Palace,0.5,2.2,84.0,2.0
1977,25.0,2.0,0.7,1.0,0.1,1.2,71.6,1.7,1.2,1.9,1.2,5.0,0.8,0.7,PremierLeague,0.2,Fabio Borini,0.1,0.0,0.0,"AM(LR),FW",71.6,0.0,1.8,0.9,178.0,Sunderland,1.1,1.8,73.0,6.0
2047,20.0,4.0,1.2,1.8,0.1,0.6,76.7,3.1,0.6,1.8,1.3,11.0,0.3,1.2,PremierLeague,0.2,Anthony Martial,0.5,0.0,0.0,"AM(LR),FW",76.7,0.0,1.8,0.7,181.0,Manchester United,0.4,2.4,76.0,2.0
2114,24.0,0.0,0.6,2.0,0.1,0.3,80.9,2.5,0.7,1.3,1.6,7.0,0.8,0.6,PremierLeague,0.2,Jordan Ayew,0.3,0.0,0.0,"AM(LR),FW",80.9,1.0,2.0,1.3,182.0,Aston Villa,0.5,3.2,80.0,6.0
2130,29.0,2.0,0.9,1.7,0.1,0.6,71.3,0.5,0.3,0.9,1.4,1.0,0.1,0.9,PremierLeague,0.1,Gabriel Agbonlahor,0.2,0.0,0.0,"AM(LR),FW",71.3,0.0,0.7,0.4,178.0,Aston Villa,0.3,1.1,76.0,0.0
2184,25.0,3.0,0.4,0.8,0.1,0.1,73.7,1.3,0.5,0.9,1.6,12.0,0.1,0.4,LaLiga,0.1,Cédric Bakambu,0.8,0.0,0.0,"AM(LR),FW",73.7,0.0,1.4,0.5,182.0,Villarreal,0.2,1.7,74.0,4.0
2216,20.0,1.0,0.4,1.1,0.1,0.3,76.4,1.5,0.7,1.9,1.2,4.0,0.5,0.4,LaLiga,0.1,Santi Mina,0.2,0.0,0.0,"AM(LR),FW",76.4,0.0,1.0,1.1,177.0,Valencia,0.5,1.9,71.0,2.0
2232,34.0,4.0,0.8,0.8,0.1,0.1,75.2,1.0,0.2,1.6,0.4,19.0,0.4,0.8,LaLiga,0.2,Rubén Castro,0.9,0.0,0.0,"AM(LR),FW",75.2,0.0,2.7,0.1,174.0,Real Betis,0.7,1.5,72.0,3.0
2365,20.0,2.0,0.9,0.6,0.0,0.6,64.9,2.1,0.4,2.9,1.7,6.0,0.5,0.9,LaLiga,0.4,Success,0.6,0.0,0.0,"AM(LR),FW",64.9,1.0,1.9,1.0,186.0,Granada,0.6,3.2,86.0,10.0
2381,24.0,0.0,0.3,0.9,0.1,0.0,74.6,1.0,0.0,0.7,0.7,0.0,0.0,0.3,LaLiga,0.0,Thievy,0.3,0.0,0.0,"AM(LR),FW",74.6,0.0,0.3,0.4,182.0,Granada,0.1,0.6,74.0,0.0
2480,30.0,4.0,1.4,0.4,0.0,0.1,64.6,1.3,0.6,0.3,0.8,4.0,1.0,1.4,LaLiga,1.2,Saúl Berjón,0.1,0.0,0.0,"AM(LR),FW",64.6,0.0,1.2,1.1,178.0,Eibar,1.4,0.9,84.0,1.0
2629,25.0,6.0,0.9,0.8,0.0,0.9,72.6,1.2,0.5,0.6,0.8,3.0,0.6,0.9,LaLiga,1.2,Bebé,0.6,0.1,0.0,"AM(LR),FW",72.6,0.0,2.4,1.1,190.0,Rayo Vallecano,0.7,1.8,75.0,3.0
2739,22.0,3.0,1.8,0.6,0.1,0.0,76.2,2.7,0.8,2.5,3.3,7.0,1.1,1.8,Eredivisie,0.5,Oussama Tannane,0.5,0.0,0.0,"AM(LR),FW",76.2,0.0,4.0,2.4,178.0,Heracles,1.6,3.5,80.0,5.0
2871,31.0,0.0,1.3,2.3,0.3,0.5,69.4,2.5,0.0,3.0,1.3,1.0,0.3,1.3,Eredivisie,0.0,Bartholomew Ogbeche,0.3,0.0,0.0,"AM(LR),FW",69.4,0.0,2.0,0.3,177.0,Willem II,0.3,6.5,78.0,0.0
2880,27.0,2.0,1.3,0.1,0.0,0.1,87.8,2.0,0.5,1.8,0.5,1.0,0.3,1.3,Eredivisie,0.5,Bruno Andrade,0.7,0.0,0.0,"AM(LR),FW",87.8,0.0,1.3,0.2,175.0,Willem II,0.1,1.6,74.0,1.0
2892,29.0,4.0,1.4,0.5,0.0,0.4,77.7,2.0,0.8,2.4,1.5,8.0,0.5,1.4,Eredivisie,0.7,Eljero Elia,0.7,0.0,0.0,"AM(LR),FW",77.7,0.0,2.0,2.1,176.0,Feyenoord,1.0,2.8,77.0,3.0
2915,31.0,2.0,1.1,3.6,0.2,1.0,68.0,1.7,0.3,1.3,1.6,9.0,0.3,1.1,Eredivisie,0.1,Bartholomew Ogbeche,0.5,0.0,0.0,"AM(LR),FW",68.0,0.0,2.6,0.8,177.0,Cambuur,0.6,2.1,78.0,2.0
2962,24.0,1.0,0.4,1.2,0.1,0.4,61.8,0.8,0.2,2.2,0.5,2.0,0.6,0.4,Eredivisie,0.3,Mike van Duinen,0.5,0.0,0.0,"AM(LR),FW",61.8,0.0,1.6,0.5,187.0,Roda,0.3,1.0,74.0,0.0
3066,23.0,0.0,1.3,0.3,0.0,0.0,76.2,2.3,1.0,1.8,0.5,0.0,0.5,1.3,Eredivisie,0.5,Jesús Manuel Corona,0.3,0.0,0.0,"AM(LR),FW",76.2,0.0,2.8,0.8,173.0,Twente,1.3,2.3,59.0,0.0
3,25.0,3.0,0.9,0.9,0.0,0.4,74.5,1.1,1.1,1.3,0.9,2.0,1.1,0.9,Bundesliga,0.4,Genki Haraguchi,0.2,0.0,0.0,AM(LR),74.5,0.0,1.0,2.1,177.0,Hertha Berlin,0.7,1.5,68.0,4.0
25,28.0,0.0,0.0,0.0,0.0,0.0,72.7,1.5,1.0,1.0,1.0,0.0,0.5,0.0,Bundesliga,1.0,Roy Beerens,0.0,0.0,0.0,AM(LR),72.7,1.0,0.5,0.0,173.0,Hertha Berlin,0.0,0.5,63.0,0.0
60,20.0,6.0,0.8,0.9,0.0,0.1,77.5,1.8,1.2,1.3,1.0,8.0,0.8,0.8,Bundesliga,0.0,Leroy Sané,0.3,0.0,0.0,AM(LR),77.5,0.0,2.1,1.8,183.0,Schalke 04,0.5,2.5,75.0,4.0
94,26.0,1.0,1.1,0.9,0.0,0.2,71.5,0.5,0.6,1.0,1.1,3.0,1.2,1.1,Bundesliga,0.5,Alexander Esswein,0.4,0.0,0.0,AM(LR),71.5,0.0,1.6,1.3,183.0,Augsburg,0.3,1.1,85.0,1.0
116,25.0,0.0,1.0,5.0,0.1,0.5,69.5,2.1,0.5,1.8,1.6,3.0,1.3,1.0,Bundesliga,0.2,Mathew Leckie,0.3,0.0,0.0,AM(LR),69.5,0.0,1.2,1.2,181.0,Ingolstadt,0.6,2.3,82.0,9.0
147,28.0,4.0,0.9,1.1,0.1,0.6,67.2,0.9,1.6,1.2,1.0,4.0,1.1,0.9,Bundesliga,0.2,Pablo De Blasis,0.3,0.0,0.0,AM(LR),67.2,0.0,1.2,1.9,165.0,Mainz 05,0.9,1.3,60.0,1.0
276,23.0,5.0,2.6,0.9,0.0,0.1,61.6,1.3,0.9,1.6,1.3,5.0,1.6,2.6,Bundesliga,2.6,Filip Kostic,0.2,0.0,0.0,AM(LR),61.6,0.0,1.6,1.1,183.0,VfB Stuttgart,0.7,1.6,83.0,5.0
320,20.0,3.0,1.2,0.9,0.0,0.1,75.9,1.6,0.6,0.7,0.4,9.0,0.6,1.2,Bundesliga,0.4,Julian Brandt,0.2,0.0,0.0,AM(LR),75.9,0.0,1.0,0.5,183.0,Bayer Leverkusen,0.7,1.4,82.0,0.0
359,28.0,1.0,1.5,0.3,0.1,0.3,77.8,0.9,1.0,1.5,0.7,3.0,0.8,1.5,Bundesliga,1.3,Ibrahima Traoré,0.2,0.0,0.0,AM(LR),77.8,0.0,1.7,1.9,172.0,Borussia M.Gladbach,1.4,1.0,61.0,1.0
378,23.0,0.0,0.5,0.1,0.0,0.0,85.9,0.6,0.1,0.5,0.3,0.0,0.3,0.5,Bundesliga,0.0,Jonas Hofmann,0.1,0.0,0.0,AM(LR),85.9,0.0,1.3,0.4,176.0,Borussia M.Gladbach,0.3,0.6,67.0,0.0
400,24.0,0.0,0.5,0.8,0.2,0.1,67.0,0.7,0.7,0.7,0.8,2.0,0.5,0.5,Bundesliga,0.2,Steven Zuber,0.2,0.0,0.0,AM(LR),67.0,0.0,1.4,0.8,181.0,Hoffenheim,0.3,1.3,79.0,1.0
414,22.0,2.0,0.9,0.9,0.0,0.3,72.3,1.5,0.7,1.6,0.6,3.0,1.0,0.9,Bundesliga,0.3,Kenan Karaman,0.6,0.0,0.0,AM(LR),72.3,0.0,1.9,1.6,189.0,Hannover 96,0.3,1.7,83.0,1.0
430,23.0,0.0,0.3,1.0,0.1,0.2,68.4,0.6,0.4,1.4,0.6,1.0,0.7,0.3,Bundesliga,0.2,Felix Klaus,0.2,0.0,0.0,AM(LR),68.4,0.0,1.1,1.1,179.0,Hannover 96,0.2,0.9,79.0,1.0
457,23.0,2.0,1.0,0.3,0.0,0.1,73.7,0.4,0.0,1.3,0.1,1.0,0.4,1.0,Bundesliga,0.6,Jonas Hofmann,0.4,0.0,0.0,AM(LR),73.7,0.0,0.9,0.7,176.0,Borussia Dortmund,0.7,1.1,67.0,0.0
607,28.0,3.0,1.2,1.3,0.0,0.4,69.8,0.8,0.6,1.8,1.5,3.0,1.1,1.2,Ligue1,1.1,Diego,0.3,0.0,0.0,AM(LR),69.8,0.0,1.6,1.0,179.0,Reims,1.0,1.0,80.0,4.0
624,25.0,0.0,0.9,0.4,0.0,0.1,80.9,1.1,0.3,0.6,0.5,1.0,0.3,0.9,Ligue1,0.8,Frédéric Bulot,0.1,0.0,0.0,AM(LR),80.9,0.0,1.3,0.7,182.0,Reims,0.7,1.3,70.0,1.0
626,29.0,0.0,0.6,0.7,0.0,0.1,77.8,0.4,0.7,0.3,0.4,0.0,0.3,0.6,Ligue1,0.3,Odaïr Fortes,0.0,0.0,0.0,AM(LR),77.8,0.0,0.4,0.4,185.0,Reims,0.2,1.1,68.0,0.0
649,28.0,3.0,0.8,0.3,0.1,0.3,75.8,1.1,0.3,0.2,0.5,9.0,0.3,0.8,Ligue1,0.7,Kamil Grosicki,0.2,0.0,0.0,AM(LR),75.8,0.0,1.5,0.5,180.0,Rennes,0.2,1.3,78.0,2.0
678,19.0,2.0,0.7,1.9,0.1,0.1,62.0,1.7,0.9,1.7,2.1,1.0,1.0,0.7,Ligue1,0.3,Marcus Coco,0.1,0.0,0.0,AM(LR),62.0,0.0,0.7,1.4,180.0,Guingamp,0.5,2.2,75.0,6.0
695,26.0,0.0,1.0,0.9,0.1,0.3,78.2,1.7,0.5,1.2,1.1,2.0,1.2,1.0,Ligue1,0.7,Abdoul Camara,0.0,0.0,0.0,AM(LR),78.2,0.0,1.7,1.6,178.0,Angers,0.2,2.1,72.0,4.0
825,22.0,2.0,0.7,0.0,0.0,0.0,58.3,0.7,0.3,0.0,2.7,0.0,1.7,0.7,Ligue1,0.3,Lenny Nangis,0.0,0.0,0.0,AM(LR),58.3,0.0,0.0,1.3,172.0,Caen,1.0,1.0,73.0,1.0
908,28.0,1.0,1.0,1.0,0.0,0.5,73.0,1.9,0.8,1.0,1.4,2.0,1.6,1.0,Ligue1,1.2,Éric Bautheac,0.1,0.0,0.0,AM(LR),73.0,0.0,1.9,2.0,168.0,Lille,0.8,1.4,65.0,7.0
923,22.0,0.0,0.1,0.5,0.0,0.2,78.5,0.6,0.2,0.4,1.0,0.0,0.3,0.1,Ligue1,0.1,Lenny Nangis,0.0,0.0,0.0,AM(LR),78.5,0.0,1.0,0.7,172.0,Lille,0.0,1.1,73.0,2.0
946,22.0,3.0,1.1,0.2,0.0,0.1,74.3,1.7,0.8,0.7,0.5,1.0,0.8,1.1,Ligue1,1.2,Jimmy Cabot,0.2,0.0,0.0,AM(LR),74.3,0.0,0.8,1.1,164.0,Lorient,0.5,1.3,60.0,1.0
969,21.0,3.0,0.9,0.3,0.0,0.1,82.1,3.0,0.8,2.0,1.0,5.0,0.5,0.9,Ligue1,0.8,Georges-Kévin Nkoudou,0.3,0.0,0.0,AM(LR),82.1,0.0,1.6,1.8,172.0,Marseille,0.9,2.5,68.0,0.0
974,27.0,4.0,0.7,0.4,0.1,0.1,76.6,1.0,0.7,1.0,0.8,5.0,1.0,0.7,Ligue1,0.7,Romain Alessandrini,0.3,0.0,0.0,AM(LR),76.6,2.0,2.6,0.7,173.0,Marseille,0.4,1.7,70.0,1.0
977,24.0,1.0,0.7,0.6,0.0,0.1,80.3,0.9,0.3,0.7,0.9,2.0,0.4,0.7,Ligue1,0.8,Bouna Sarr,0.2,0.0,0.0,AM(LR),80.3,0.0,0.6,0.8,177.0,Marseille,0.4,1.5,65.0,0.0
981,21.0,1.0,0.4,0.7,0.0,0.2,74.6,1.2,0.6,0.8,0.6,1.0,0.3,0.4,Ligue1,0.2,Lucas Ocampos,0.1,0.0,0.0,AM(LR),74.6,0.0,1.3,1.2,187.0,Marseille,0.3,1.2,84.0,0.0
