team_name,age,asists,avgp,aw,blocks,clear,crosses,disp,drb,fouled,fouls,full_time,goals,half_time,inter,keyp,longb,mins,motm,off,offsides,owng,player_number,ps_x,ps_y,rating,red,spg,tackles,tall,thrb,unstch,weight,yel,labeled_league
Juventus,24.142857142857142,2.857142857142857,1.0285714285714287,1.1428571428571428,0.07142857142857142,0.17142857142857143,64.48571428571428,0.9714285714285714,0.35714285714285715,1.2,0.7285714285714285,10.714285714285714,5.857142857142857,6.0,0.4857142857142857,1.0285714285714287,0.5428571428571429,958.7142857142857,1.7142857142857142,0.3,0.014285714285714287,0.0,105436.57142857143,64.48571428571428,14.542857142857143,6.737142857142857,0.14285714285714285,1.5,0.35714285714285715,185.57142857142858,0.4,1.542857142857143,80.71428571428571,2.5714285714285716,2
Lazio,26.142857142857142,2.2857142857142856,0.8142857142857142,1.042857142857143,0.042857142857142864,0.4428571428571428,72.10000000000001,1.1857142857142857,0.39999999999999997,1.0285714285714285,0.9285714285714287,13.857142857142858,4.0,10.714285714285714,0.5428571428571428,0.8142857142857142,0.4714285714285714,1357.857142857143,1.0,0.34285714285714286,0.0,0.0,102666.28571428571,72.10000000000001,18.099999999999998,6.660000000000001,0.42857142857142855,1.1857142857142857,0.7142857142857143,183.71428571428572,0.5714285714285714,1.4285714285714286,78.14285714285714,2.4285714285714284,2
Napoli,26.5,5.5,1.3,0.26666666666666666,0.05000000000000001,0.2166666666666667,81.33333333333333,0.9166666666666666,0.46666666666666673,0.7000000000000001,0.65,19.5,10.833333333333334,11.5,0.3333333333333333,1.3,0.16666666666666666,1784.6666666666667,2.8333333333333335,0.38333333333333336,0.0,0.0,47075.0,81.33333333333333,30.016666666666666,6.9433333333333325,0.16666666666666666,2.4166666666666665,0.5499999999999999,177.66666666666666,1.2666666666666668,0.85,71.33333333333333,2.1666666666666665,2
Palermo,24.0,1.7142857142857142,0.6571428571428571,0.7428571428571429,0.07142857142857142,0.2714285714285714,79.39999999999999,1.4857142857142858,0.5857142857142856,1.3,1.3571428571428572,13.285714285714286,3.2857142857142856,6.142857142857143,0.4428571428571428,0.6571428571428571,0.24285714285714288,1250.4285714285713,0.7142857142857143,0.34285714285714286,0.0,0.0,145021.0,79.39999999999999,18.342857142857145,6.455714285714286,0.0,1.257142857142857,0.8999999999999998,183.71428571428572,0.8571428571428571,1.6999999999999997,77.0,3.0,2
Roma,25.1,1.9,0.61,0.67,0.01,0.27999999999999997,56.53000000000001,0.8600000000000001,0.2,0.71,0.6599999999999999,8.8,4.0,5.0,0.28,0.61,0.11000000000000001,804.7,0.8,0.36,0.0,0.0,112253.6,56.53000000000001,14.64,6.566,0.2,1.16,0.38,180.2,0.48,1.0299999999999998,65.9,1.0,2
Sampdoria,25.692307692307693,1.6153846153846154,0.6076923076923078,0.31538461538461543,0.03076923076923077,0.5,76.38461538461539,0.9153846153846152,0.4769230769230769,1.0384615384615383,0.8769230769230771,10.384615384615385,2.769230769230769,5.230769230769231,0.38461538461538464,0.6076923076923078,0.24615384615384617,940.9230769230769,0.38461538461538464,0.31538461538461543,0.007692307692307693,0.0,85727.69230769231,76.38461538461539,18.146153846153844,6.544615384615385,0.07692307692307693,1.053846153846154,0.7076923076923076,182.15384615384616,0.7076923076923076,1.2000000000000002,77.23076923076923,2.076923076923077,2
Sassuolo,26.22222222222222,2.0,0.7555555555555555,0.8999999999999999,0.05555555555555555,0.39999999999999997,75.73333333333333,1.2666666666666666,0.7,1.3999999999999997,1.0666666666666664,15.11111111111111,4.222222222222222,7.555555555555555,0.6222222222222222,0.7555555555555555,0.23333333333333334,1331.111111111111,0.8888888888888888,0.3222222222222222,0.0,0.0,71824.0,75.73333333333333,19.266666666666666,6.71,0.3333333333333333,1.7555555555555555,0.8666666666666666,181.55555555555554,0.7222222222222222,1.4555555555555553,74.44444444444444,3.4444444444444446,2
Torino,27.875,1.125,0.675,0.7375,0.037500000000000006,0.125,77.8125,0.6749999999999999,0.3,1.0250000000000001,1.175,9.5,3.625,5.5,0.11249999999999999,0.675,0.1125,879.875,1.0,0.675,0.0,0.0,70197.25,77.8125,10.299999999999999,6.44875,0.0,1.35,0.4625,157.75,0.525,1.2375,67.625,1.0,2
Udinese,26.22222222222222,1.6666666666666667,0.7999999999999999,0.8333333333333334,0.1,0.5111111111111111,72.54444444444445,0.8,1.011111111111111,1.0888888888888888,1.3333333333333335,11.666666666666666,2.888888888888889,6.0,0.6222222222222222,0.7999999999999999,0.3222222222222222,1067.4444444444443,1.0,0.35555555555555557,0.0,0.0,69055.55555555556,72.54444444444445,18.58888888888889,6.496666666666666,0.2222222222222222,1.2444444444444445,1.1222222222222225,182.0,0.7888888888888889,1.4,73.55555555555556,2.3333333333333335,2
Verona,28.875,1.125,0.7749999999999999,1.2375,0.09999999999999999,0.43750000000000006,71.4125,1.2,0.7625,1.3250000000000002,1.4625000000000001,18.375,2.375,6.25,0.7000000000000001,0.7749999999999999,0.375,1608.875,0.5,0.275,0.0125,0.0,45791.875,71.4125,19.749999999999996,6.536250000000001,0.25,1.4375,1.0125,184.625,0.55,1.2374999999999998,78.125,3.375,2
